Product_ID,Month,Price,Production_Cost,Production_Quantity,Marketing_Expenses,Profit
35,March,17.309023032318095,40.492993386233586,385,5.322849877104067,-8931.151436134569
36,May,58.292024869020295,20.976547021828992,252,0.8850768595729797,9402.615340632636
37,May,67.96936337553748,27.243041661375518,724,7.093026717827183,29478.76389433544
38,December,81.74717856475533,20.40422472977118,131,5.10933172883687,8030.817620654087
39,November,78.64212732340187,31.91153543448549,173,3.2856155988596947,8081.106781183675
40,August,36.19065911004677,31.35161663435271,324,14.760255538632354,1553.0895065862421
41,April,66.20148186456261,23.191602522190273,707,4.424273549857405,30403.560421507384
42,September,18.526227058144634,21.780575364813647,443,7.085195047770574,-1448.761494902143
43,May,41.86360812263915,7.548681234014535,394,6.491825460169258,13513.589368657927
44,April,63.640909011470555,12.786020914495124,964,15.683679544629396,49008.42844593969
45,July,58.88091408350564,11.654647093851349,685,10.514531549841141,32339.47835636335
46,January,63.274840303432214,20.7602014938785,487,15.280110159787165,20689.348990092873
47,January,96.91396241713814,45.395538960062325,533,10.687591034397459,27448.63211158701
48,December,32.20519392383911,45.652501341189975,543,14.60605873938939,-7316.493986360909
49,July,68.21515366198537,43.62929446017243,531,11.226153491603156,13043.865082671065
50,March,53.040099621433185,45.10959977396363,670,10.871687964980696,5302.563209839621
51,September,39.77746047525929,46.43868326159883,398,9.089327350051315,-2660.25599631319
52,December,27.52581918210582,24.24361317866159,338,8.39607736045377,1100.989551803696
53,April,96.54334667341581,32.56353682845142,395,16.570181068142652,25255.454707692792
54,October,29.073242981492918,12.291947394580578,647,0.7411938574324473,10856.75705087485
55,June,19.5907384176752,47.66917472215142,906,16.550987539209242,-25455.61427939466
56,September,96.47078460012706,34.01403237631253,963,17.71654014728911,60128.135851386105
57,October,31.34927424210159,45.15559335432881,512,4.67928759649862,-7073.514673056834
58,February,60.816341710993086,18.435622110222003,827,5.781547592451792,35043.07356224524
59,March,88.74436574532211,11.10276860319827,849,0.5234437362058775,65917.19252992694
60,February,59.105730942761355,18.950213734409047,877,3.2656255563620973,35213.12296616861
61,December,58.715966396973364,28.766497629809066,352,0.6398571759965566,10541.573148865837
62,April,15.640328413446895,18.167730087109966,572,10.625363491835113,-1456.299120827112
63,November,85.12709675819207,47.02546287511728,227,13.289724617392746,8635.781166840585
64,November,34.953400010205115,14.871117224416233,362,4.581383731005994,7265.20498472457
65,December,91.80891322545747,7.4646447851392566,787,16.216180789882017,66362.72308174055
66,July,78.32242885478999,6.659251300913072,447,6.682147408182637,32026.7582191748
67,July,87.27662152746954,47.21538170317657,760,16.833084539817946,30429.70918192284
68,November,39.06553981715348,11.600222606530977,330,9.091008189262741,9054.463671316162
69,July,85.77533603560343,28.18925158196573,612,5.198990832388908,35237.48469479388
70,December,85.55977328708877,14.439810352447136,254,15.432709220101453,18049.037876178874
71,January,72.89012803758618,10.867867334599708,778,0.2727508122353095,48253.04607611124
72,February,72.57910790847147,28.301093643726624,291,14.973026109656143,12869.929124931095
73,January,49.497838078541385,49.6541266016262,812,2.9389441041700737,-129.84522484904238
74,June,33.38306305579573,13.764939233635147,347,4.889898622648323,6802.5990676670735
75,January,29.489851440251943,27.908668527163673,385,8.486454637667771,600.2689669013162
76,December,29.591575859021255,9.081981897769385,326,6.723681258213158,6679.403950109896
77,March,16.689233167149304,31.652176109334413,150,16.937320235491605,-2261.378761563258
78,October,59.18951983028712,46.261275656857485,572,3.6756727550009005,7391.279994446749
79,August,92.47628288844452,31.770800890846797,408,11.017331060386129,24756.81932395948
80,May,91.63436120085265,49.16244315334614,902,15.71249278801683,38293.95758606286
81,April,41.29000128245103,47.67723878118496,814,6.597253112569231,-5205.808577081989
82,June,64.4016003590205,36.97976039664367,864,8.57112394877753,23683.898603544807
83,June,98.84598920627087,25.387141992609187,344,5.910719498270898,25263.932722001347
84,June,56.2089105683625,17.055134166655883,665,15.766337592326172,26021.494969542575
85,July,11.057211547432562,47.05561198256042,717,0.0977337387230226,-25810.9508457254
86,March,34.80581224253308,15.922812367332508,953,16.05748009705893,17979.441400969088
87,March,56.107510486728415,24.752187361391623,965,15.489861653494215,30242.39695429651
88,March,59.49372422559607,41.7833671175171,943,6.115849492316741,16694.750903426146
89,June,19.42400049882432,25.486744555551777,542,18.0175031706888,-3304.024781916971
90,July,14.429805686228661,14.936192528660879,193,7.435259322567647,-105.16791991198559
91,January,58.885575694394596,32.01937981815697,715,13.248887338635736,19196.081164171268
92,September,26.056979610451975,17.70824768607047,258,12.67247513448853,2141.3003613559395
93,September,87.12248713167538,12.229798017258021,846,17.156709902714248,63342.05828089437
94,August,43.92908211365626,6.808277321430388,990,14.942563015983495,36734.65418128763
95,September,31.40647972535291,24.186446936609727,622,11.515415805063473,4479.344978793196
96,March,63.78378067360758,27.789082481325355,147,5.701047628060545,5285.519586637427
97,December,50.21202339255757,44.724935321764164,850,8.929013562036491,4655.0958466123575
98,December,48.19182813187465,36.927897839794404,206,10.180829103252286,2310.1888110652785
99,December,66.75270828681482,10.719833384098042,919,15.10391310090001,51479.108122495825
100,January,72.63827128772952,48.52918142129331,827,12.619817426204394,19925.597502116547
101,July,55.56988010804578,31.678368759310906,744,9.539407860097917,17765.745035598648
102,July,73.40986385278953,36.79964598525245,856,6.420062910423185,31331.92643170132
103,August,16.426769224675898,30.160519679507093,140,16.453219455097607,-1939.178283131465
104,November,26.56127974735633,49.08093343722363,649,19.57480329394724,-14634.830048017822
105,August,94.57995399188677,22.14971557660299,432,15.000364413137259,31274.862630989457
106,May,13.44338744547181,29.328331542166588,575,19.23432718882307,-9153.077182788322
107,December,76.69391786783663,7.852190375605359,415,5.739593743337643,28563.57731553264
108,January,67.98529045512507,36.372273561888235,294,8.676218868481202,9285.550747743147
109,November,51.963209193155215,32.031682764998095,499,14.349374071143462,9931.48231357926
110,March,17.257950695575534,45.99302608233336,804,5.843909280113817,-23108.844520233404
111,February,50.32937097430648,33.272473974010225,652,0.77651336952135,11120.320330823635
112,March,54.85532950981574,21.72412747708357,874,7.3827530742250635,28949.28782353369
113,April,85.68490926180564,8.391270722554152,867,1.464900708136252,67012.11971282291
114,July,82.19727421868869,33.322412128717744,393,13.489558636830294,19194.331242721753
115,August,90.52025040356837,23.55764308871664,856,4.979085447457006,57315.01277606562
116,September,16.677368783992712,46.893982367755896,515,3.9246120938958517,-15565.480607731935
117,August,36.208619438522845,31.762109883213725,322,17.52869596584888,1414.247380843688
118,April,45.112401711162285,34.286806751764416,885,14.43544678112573,9566.216092285988
119,December,49.5705140731491,32.226645021540605,534,3.3768612771981643,9258.249212281737
120,February,30.68322824469708,22.40218350289716,434,3.099373975956703,3590.8740439652092
121,February,48.05887636026346,34.75390501475769,410,7.891391211908518,5447.146860445457
122,March,91.86849221789178,32.21864523363496,231,2.875292956589841,13776.239360406738
123,July,61.726635075381445,37.968989958718666,826,19.42617312691938,19604.38869323654
124,December,19.11951089371775,22.53859297976816,114,2.2350462980820174,-392.01040410782906
125,May,66.49707183503395,13.70854948986852,539,8.13215058379662,28444.881393460375
126,December,58.14152262270618,26.53395421443878,702,18.738576274114784,22169.7744463296
127,June,62.775663690812344,32.70182900406115,220,15.933874727363905,6600.309756357898
128,November,74.676450344529,14.196792876847296,371,1.3150356151771692,22436.637884894735
129,March,56.776613154392265,15.818925846897,509,5.741061773008653,20841.72177774208
130,June,92.32158460207336,31.33259140425366,459,10.816257958302554,27983.131619840937
131,September,22.60083110157647,26.336262207919475,676,17.397417586985867,-2542.5488454748565
132,July,22.194923632682475,38.34078113566427,877,7.425424488624137,-14167.34245460366
133,April,26.457216755074537,13.123071091871992,941,15.90193783148881,12531.529131242105
134,June,32.92047990357455,17.984539366241656,567,17.195338555479825,8451.482946112272
135,March,79.37190609702273,16.38128062193142,785,6.224960763620578,49441.41603718306
136,September,32.72393412738228,5.910727364937767,113,9.63739969783419,3020.254964458396
137,May,73.39697058207285,27.42886728431798,156,9.58579189945127,7161.438322550309
138,January,40.64361218958177,39.795735337583565,363,10.130862675346009,297.6484346000036
139,May,43.51972927989333,27.217568500521143,913,17.179447225203457,14866.693344341606
140,June,53.99854595081804,11.89461132478381,613,5.63271386000862,25804.079211898974
141,December,88.30156878277101,29.573191043476392,778,14.502373829959826,45676.17550734126
142,March,94.46880408434717,29.657520602060014,262,19.638135180246255,16960.91813717899
143,May,44.265602981127586,45.01806838204424,382,18.368315562087968,-305.8100987122503
144,February,48.75546349618251,11.915736850489228,858,1.614309954768347,31606.871152050062
145,August,88.26612446899787,32.224789102489154,911,0.9018628480333302,51052.75465604141
146,March,41.59245719316766,7.796420614383605,262,18.262386815321527,8836.2991968261
147,November,56.59020510667673,19.403646762707368,738,13.656639039154555,27430.02341881023
148,May,45.61828589449048,14.92446333660888,781,14.913681403945674,23956.961736301582
149,July,40.31600261970101,45.77256614689375,742,16.532156101626136,-4065.3022932786407
150,November,29.806120203582534,7.285020568873051,440,3.003421455549282,9906.280417816624
151,September,22.807049685610153,7.732596544371503,689,5.106259426500506,10381.191954886928
152,August,18.508903578424807,7.111191408001565,895,14.556780252079921,10186.395612276721
153,July,72.96185509433931,21.10084770199539,377,8.171345870649752,19543.42844104301
154,October,76.76305073181825,15.910613229217162,510,8.484174267429461,31026.25895205913
155,September,75.7873228924051,29.908778107928562,673,10.792143298134299,30865.468496654576
156,November,66.47145583989489,47.63034710905571,837,12.873676656972496,15757.134331055417
157,April,80.28012303042323,46.05384517839722,329,3.239216058212262,11257.206197258343
158,April,79.51560335516643,28.74041684487689,128,4.6514274036254255,6494.572445913436
159,July,27.810842252646726,47.31900636553231,453,7.558047627637308,-8844.756390764807
160,June,63.86836369827261,12.007479862923269,997,9.349613729494003,51695.9515701138
161,November,20.718270431829932,42.99714226377291,950,0.5421331947909325,-21165.47037354062
162,February,56.808073196026214,10.910367901541829,263,14.894950452518678,12056.201541996874
163,September,17.62702465392298,16.08402953142332,368,5.610493683065418,562.21171139681
164,August,49.61066359321904,43.63004813841486,662,4.0606956187736305,3955.106735461594
165,November,82.94648783487654,31.927800208732577,450,16.777311345784728,22941.632120418995
166,November,57.05155901587001,19.040441266727445,384,19.267430730579335,14577.001784940168
167,April,50.27141646943084,16.190831802880876,521,16.66467205418491,17739.319939218345
168,March,89.15571001248858,40.36579752347316,201,13.831206195153127,9792.941204096947
169,September,93.12839991633297,39.392214800969676,608,4.174016560785885,32667.426533580096
170,May,95.9137970768596,31.74003965788514,152,8.729758984919282,9745.681368699197
171,August,19.935981983056788,44.258538606037696,547,6.195339365766268,-13310.633812136322
172,September,12.383759439722013,27.188080586762688,886,14.419763875294134,-13131.048300153332
173,August,33.283963930072844,20.81781498665697,222,1.1622293185087962,2766.3228361198153
174,February,95.53840928154645,27.792167255098676,194,4.421677232138697,13138.34927589873
175,December,15.60838968284581,36.366469157604385,894,17.184676941180868,-18574.907727375346
176,August,83.18489351873662,44.87106659214234,643,8.797089707214699,24626.993624092902
177,December,93.18884312256455,40.310565488434,240,13.336369057361255,12677.450263133971
178,August,61.15399266403963,34.78772227225211,482,18.62815923092436,12689.914169610658
179,July,26.954255395350476,47.53723272358562,411,5.67011732593071,-8465.273799230574
180,September,73.3789861152056,26.98830047730069,520,2.203628666051203,24120.952903044505
181,November,10.221107166983206,7.593835112588078,217,15.90283023579991,554.2152055679429
182,December,79.58309376774918,26.921085762476334,665,11.73999930470865,35008.49532420173
183,November,98.72685917102883,44.751459158584,310,6.244087858719329,16726.12991599918
184,September,87.49394895650636,33.90609592960918,133,1.298879061049818,7125.885573516275
185,May,53.634951561140845,32.948032703824865,619,7.041514248749047,12798.161258429844
186,August,14.787170961381278,13.997020804467283,323,10.151064565849783,245.06743611737068
187,March,74.45870324217695,23.473624328235122,677,11.375576604117557,34505.52284813451
188,August,14.370668151106873,6.4740658424011155,671,15.4502437893453,5283.169905352218
189,September,87.0220066067553,26.302286418718722,556,15.436776756317512,33744.72764779202
190,June,17.118452231406174,47.493762517183974,387,12.050633178158803,-11767.295713774167
191,January,58.18243619445973,36.93440157143391,819,19.517796192450163,17382.6225600657
192,May,20.163112110672778,12.58227906389898,490,7.443423483521561,3707.1647694356393
193,August,98.00778452441209,17.926238368810367,215,3.34944842524189,17214.182975029133
194,June,91.68363743070863,39.21016465307594,543,0.6766635637288343,28492.41905469082
195,August,62.769857842591925,5.357363949114996,524,17.673451458084006,30066.473348723823
196,December,42.370821436446036,31.765714464891367,829,15.644675010106496,8775.989004408715
197,September,56.784202193117835,15.65459204080948,382,4.145718608192819,15707.3653595736
198,December,43.226756374805205,33.91413378517277,612,3.951450195159296,5695.3735746598895
199,May,62.4193901549273,44.93405451918063,189,5.61143694480891,3299.1169982113124
200,April,66.9896267353023,18.46534241148884,293,11.363981393706958,14206.251325483636
201,April,58.35720199022809,17.915648768783697,395,10.04903937812163,15964.364483092413
202,September,31.460884020921167,23.54882054770333,569,18.46443482825372,4483.499681432696
203,June,40.74770930468612,46.658183519977705,335,11.85091528939066,-1991.8597774120722
204,May,35.31141141234406,35.213402209642894,884,18.035242780770854,68.6048924070578
205,October,51.64807615786165,47.64274910042165,537,10.892005203235062,2139.9686246420442
206,April,74.68136735700283,13.769918765108262,698,8.364189556535244,42507.82692758587
207,September,80.88395053604152,31.885358569392714,296,11.857059407685139,14491.726162720362
208,May,64.50222350125318,45.2880773858511,561,5.375933631898708,10773.760037108668
209,November,79.81447756733397,28.26981976210957,603,2.907840512101396,31078.52081603821
210,December,51.44860380455357,11.493370964459587,345,19.370834881147584,13765.184494951278
211,August,23.83966087150057,7.255517474101554,951,19.76662926554511,15751.753741660921
212,February,59.913849666182585,10.793228023012613,113,12.448465577035828,5538.181780101171
213,December,19.826021285386766,32.42951413159477,188,13.023122085110979,-2382.479777172216
214,January,99.8839096193229,28.746543766555593,854,15.810283468203172,60735.50015479508
215,July,24.250825271253934,34.14310454956781,359,7.388679386257364,-3558.716940300939
216,November,71.70443429845514,8.127294010358941,796,4.882153778964851,50602.52151554562
217,July,61.548892223722675,25.83081617852973,451,10.501920510632711,16098.350375871385
218,March,57.17289427417751,16.624635273245715,894,2.86262011349385,36247.28092671953
219,March,62.402415332329916,14.45665697274938,279,9.231305926512462,13367.635276396457
220,December,27.174787131770604,32.18773277822667,478,19.3146600746445,-2415.5026790806432
221,October,32.54215737624202,16.73477695614472,841,9.917376318395606,13284.08955698343
222,December,70.62261544470385,38.676199437566666,825,18.80408228618033,26336.989123602
223,January,30.783032197311698,30.76267341605631,790,3.773631745593591,12.309805446163836
224,January,68.18250087221384,9.934874826506466,467,14.370394106967595,27187.270969238372
225,January,55.47537181145837,20.222893536071236,770,14.732027421668725,27129.676244626422
226,July,96.97529049989575,26.175456852309765,486,15.328565690021424,34393.39058703677
227,September,90.02215230317881,20.18359249815159,148,1.431598865919368,10334.675252278108
228,September,55.691238014797,20.210375862213404,883,19.370092997430643,31310.231187733887
229,September,29.558165799179136,8.00893082782509,627,14.904607403069289,13496.465719635919
230,January,25.768152937085645,9.257620003457006,268,1.188096533491978,4423.634729678983
231,June,94.53275863798856,43.90318735239704,408,10.115921242006902,20646.749163279335
232,February,17.81711786919925,18.232637042799052,169,5.465345846137009,-75.68808618450338
233,December,81.43744959639538,34.884864480185534,134,13.463027449312758,6224.583378122807
234,December,60.64592634281048,18.13032756707434,555,8.593463433299888,23587.56385710026
235,August,61.226460332470815,25.769492268899455,707,0.349829859306674,25067.726591085644
236,January,41.13226824197289,11.702958946203456,305,15.512810204024657,8960.426525005652
237,December,72.59740176297433,30.65304834424826,329,2.54764734707297,13797.144627413802
238,March,54.10172564002268,42.50790518472662,743,9.577128936219667,8604.631469348753
239,October,62.51888745067155,8.623101581747033,375,6.024383700176226,20204.89531714652
240,October,42.22619975987825,47.359693107716254,215,10.592248638356098,-1114.2933184235271
241,April,46.384936283873174,8.713327343180246,211,12.679771924882346,7936.029714561325
242,October,81.66968969032999,28.531789146107265,410,1.389329935551249,21785.149893195765
243,February,62.125743084211535,8.562411214526225,220,13.874323026313961,11770.058688304456
244,July,16.39140903074154,33.57907730834701,833,2.3333506118498692,-14319.66102585721
245,March,87.55437645059278,8.008082991255904,516,12.021107539202998,41033.86631747863
246,November,64.96053242122157,11.791209828320943,852,0.11034733174835276,45300.15250181958
247,November,80.71654860067754,16.036965567419294,531,12.120080039674964,34332.738510620446
248,September,46.94372739889569,45.34350930642097,267,6.177727535579189,421.08050315517085
249,August,78.0627699636319,33.27711239786324,930,1.5284704895588441,41649.13306567528
250,February,34.635777836260004,46.70497599748103,514,12.81569770193994,-6216.383552569546
251,March,14.752656743766666,20.264959700090404,364,15.377259208044187,-2021.855535309885
252,December,43.08205611832257,6.1609310640413755,109,11.127141179925523,4013.275489736724
253,October,61.32645154979808,23.9606922021427,616,5.2878222572902045,23012.019935898425
254,March,62.90829577030482,46.48808389974639,694,15.97078457148524,11379.656253596062
255,July,19.868195347556778,7.321058790620894,810,16.48023486219351,10146.700376255872
256,December,81.44899070706933,20.782183394487788,334,1.133892239132488,20261.579750163102
257,February,45.20791756693233,44.234363425032406,341,12.814191168981022,319.1677712188933
258,December,45.749590823606916,37.40399863243008,132,14.45698660197438,1087.1611826333676
259,February,35.80450397465613,43.61035310359832,352,10.476266721800773,-2758.1351601094525
260,September,98.30146694495083,9.056708228684217,945,8.775889633081535,84327.52109723887
261,February,85.89713171028488,29.942686983177,673,10.126568271344258,37647.214733072266
262,August,38.18325701749298,42.494719535665624,581,11.861688901662761,-2516.82141195997
263,July,59.99157291002641,16.64055183136901,553,13.99385791259381,23959.120798584947
264,December,95.63952447244272,42.79964093906135,711,14.56280641295481,37554.5943858212
265,July,34.267867642369865,42.92398650663007,853,3.1129654842139676,-7386.7823566981715
266,June,84.23592845833198,34.59700556980101,534,18.05874243761994,26489.126080037917
267,March,96.90455035425565,25.08262860332436,461,12.263993738061249,33097.64193344127
268,September,10.576116989700893,29.38652855857823,486,7.419835391257921,-9149.279857865644
269,July,53.01962203920763,5.566843655492807,170,8.643815413261663,8058.328509818259
270,November,18.745425511645884,43.6761259072245,268,13.957327180316863,-6695.385033195386
271,November,56.681818188085764,46.07867891614921,599,10.705013902246874,6340.57540998775
272,February,83.76952337738409,27.1812651938394,143,12.063626241899282,8080.0572940049915
273,October,11.362160510592128,48.29861274715985,440,15.520551771468416,-16267.559535861266
274,March,49.99931411942518,29.243108927256618,831,9.86885971907185,17238.537654973003
275,October,63.039118286687255,34.268606649245825,445,4.9822052753923,12797.895473386045
276,July,13.054748964571495,10.454106269143399,361,5.607044009619157,933.2249690399236
277,February,71.42000848394275,46.16276303526922,513,6.956143797568521,12950.010771371952
278,April,95.08700057376895,33.179919844121414,916,7.557487116687634,56699.32846124045
279,October,76.3470179736929,47.418629000235775,816,6.80235086409829,23598.763051476915
280,September,86.625824979411,40.32418911216526,261,4.3569475801413615,12080.370013770995
281,November,57.085244528094506,37.99437136661752,911,1.22215770359688,17390.563292401937
282,May,62.31897192543318,12.740801768199269,398,11.968726330736798,19720.142996248363
283,April,81.30833209500092,13.731985710579918,376,9.342482605089463,25399.363757937204
284,July,13.345167218765516,32.90126222491642,420,2.45237256657566,-8216.012275149955
285,August,52.11278383349986,32.67489156286166,221,4.085233852608079,4291.688957958434
286,January,26.383336462747927,23.000060862551265,279,0.0040217331362568665,943.9298707217323
287,May,23.223860853772884,45.486419711031466,794,4.842636609061124,-17681.314369272375
288,May,43.4444041022116,16.96943431874742,211,18.402591582240866,5567.8160327287005
289,April,33.99675574010375,44.75314301265999,487,3.196553522681238,-5241.557155257569
290,December,78.74787572601363,14.858518223398262,863,10.094286217048328,55126.42123854002
291,February,31.5914786679946,14.190101256827127,889,17.671566669975817,15452.152951857908
292,June,65.394336827255,15.687064991882805,657,12.012615615485467,32645.66498022405
293,June,40.936693353769726,18.391054450943415,215,17.84897649162922,4829.463387616028
294,August,71.1841916854327,28.871251756865195,180,12.071778626238046,7604.257408515912
295,March,19.086490739992055,6.069114067826683,515,1.162832860855092,6702.786153304312
296,July,75.22311541845218,5.417304825923496,302,3.0775696387054596,21078.277229304957
297,March,27.068985543001453,9.999831382587075,882,4.374964185330013,15050.619005300152
298,June,49.15154510012492,16.537010020067804,517,19.983638227284754,16841.730998162246
299,August,88.51169989852059,9.859178807654295,311,9.92697025061891,24451.0070890088
300,January,28.0898570192346,33.10515914050798,586,19.988183863332225,-2958.9552269295323
301,September,48.61761859013243,31.03681846281679,982,8.200899333545488,17256.144825690415
302,January,91.0977974859825,48.19631328987717,470,1.9797993622405463,20161.717772807264
303,April,77.38470963204807,18.33747644125074,313,12.118983889817368,18469.665004829745
304,April,53.03525463437286,49.31424332205861,872,18.634334778069856,3226.087529559959
305,August,13.850764996595503,33.93284901063441,504,6.683064718383298,-10128.053407793996
306,June,25.716411781852347,9.213007138133477,702,17.84081534549091,11567.549244545156
307,May,88.0503880701988,11.00135852112911,123,9.724818803912068,9467.305815731661
308,June,92.68136549933344,39.91495939854092,119,4.602440047011116,6274.5998859472975
309,February,45.520997732581826,34.9965675576025,699,4.396430820073165,7352.180261490474
310,July,81.87940599716157,35.30766020107286,106,10.157945584929687,4926.447108800473
311,November,99.00160778823759,34.20709240593814,779,10.807230290203208,50464.120252521076
312,June,27.753186551688543,12.918836101464368,727,18.528821902896713,10766.043955410078
313,July,94.06142121685166,48.61215210371289,939,0.07935049010226347,42676.784346747205
314,July,97.22336429327194,35.08724943283813,656,5.697152315607809,40755.59419612897
315,October,11.800481670193962,49.1638128096816,615,12.402478919699366,-22990.8511297046
316,August,12.292846114137221,39.55886228934106,566,15.329238506819074,-15447.894393672192
317,December,97.37275388621057,10.925254015277194,481,3.9332253369149117,41577.314212582045
318,January,69.99974155202483,36.17326203403088,366,9.284640343657056,12371.206863242129
319,February,73.17928867665023,35.60087030456651,596,2.8731591321314687,22393.864190629767
320,April,39.63864265940026,7.133768727727548,954,5.44904402573448,31004.20068679003
321,September,48.97479127078055,17.71490557176704,400,8.450172435619816,12495.504107169783
322,January,47.62351662852296,14.220266129906882,652,0.21007859496164683,21778.70924650272
323,December,10.197901013098132,26.345425774484788,448,12.749561453902468,-7246.840654555124
324,December,24.010958143650566,40.74187823103352,718,8.636412476316067,-12021.437035217275
325,March,32.020108562578315,44.52362653450688,865,12.994391863098109,-10828.537437581308
326,November,30.543995701727788,45.60154941352886,835,10.614249489181978,-12583.671598843077
327,July,51.45472185162736,45.134615624745464,243,0.5205082580024722,1535.2653048742984
328,June,76.87042804504597,27.886109293762107,734,12.429410327574203,35942.06055311478
329,January,62.3236141987007,7.390380436608821,613,17.92239726604538,33656.14989889628
330,March,79.51356370324571,37.47073588102219,223,7.766626401921863,9367.78397795392
331,May,42.813040566424526,18.335871497935088,483,16.31618997173739,11806.15647010866
332,March,51.41439602436895,31.122804075695484,782,15.02135118009644,15853.003552682552
333,November,14.55540714663469,15.696534275632638,409,16.013065071744645,-482.73406083190514
334,July,46.624523322907955,36.5986092233893,154,12.524687328300114,1531.4660839975722
335,April,22.06455117118402,13.688588139390722,172,9.541757697915934,1431.1238837705314
336,December,28.967413770639926,43.001414572577715,642,3.02591221016157,-9012.854427054222
337,March,89.2807121928429,22.10191729832966,995,10.547978675442662,66832.35294136521
338,October,49.47428246521126,41.6471459794922,795,11.430222598419498,6211.143283548233
339,October,16.948446666483534,26.634209461993898,102,2.572790936500884,-990.5205960785579
340,January,71.55551473375186,25.044640915467326,969,6.248841800442799,45062.78788811727
341,June,79.79356869212829,43.050197837492064,489,2.6561178867732904,17964.85223003034
342,July,93.25983124306218,11.519909502842335,722,2.345044547700401,59013.878451891025
343,September,25.808580130345177,19.186501305368488,229,13.22957099975884,1503.226479919903
344,April,42.339223387184376,44.07017410290139,581,5.9661499405560425,-1011.6485157721415
345,October,97.1078171243938,48.25376965585893,817,18.176492622076278,39895.58028917091
346,June,69.58950023864779,26.848115888486518,310,0.47093813184561073,13249.358210418148
347,July,50.84446660908971,24.24789711761857,222,1.4813302257830152,5902.957096880809
348,December,21.920166140458853,11.178298244487806,103,18.93118522575032,1087.4812080592676
349,December,82.41676558608259,29.12039759016158,101,17.217994172611835,5365.71517341541
350,October,33.32544465608365,23.82332971491095,133,6.6662852906413095,1257.1150018853273
351,May,21.933337456924352,38.398094376929755,365,10.800054673937895,-6020.43633047591
352,October,83.24279607452503,38.1273538592854,774,3.5186101168204464,34915.833664478654
353,February,71.82080930791375,21.581389252738997,542,1.8171651098854014,27227.94850479483
354,September,23.41926113055603,17.81072831302727,893,6.114881253166546,5002.304924800018
355,June,92.40645038398685,22.017790515046574,506,4.544308367929331,35612.11758531586
356,January,86.08979903310522,33.98632161513066,795,18.79021521902636,41403.47433207075
357,June,53.81026449526676,24.91394096460947,718,10.368546333230281,20737.191748678702
358,November,10.62489173779111,20.148975004102827,495,16.614273467841937,-4731.035490292142
359,January,25.431202823180612,7.9640462514563986,383,11.869748144945236,6678.051218825429
360,November,85.1889789506082,32.35055475598601,961,16.499982552776103,50761.22566847915
361,July,56.46296479525879,31.510973595268126,333,10.83162165148403,8298.181447945408
362,October,79.05558583374933,47.40202081655867,610,8.903753393876435,19299.770907092432
